LINEID,ROUTEID,STOPPOINTID,PROGRNUMBER
7,7_71,4705,35
7,7_67,3041,35
7,7_70,475,36
7,7_66,3042,36
7,7_71,475,36
7,7_67,3042,36
7,7_70,476,37
7,7_66,2035,37
7,7_71,476,37
7,7_67,2035,37
7,7_70,477,38
7,7_66,2036,38
7,7_71,477,38
7,7_67,2036,38
7,7_70,478,39
7,7_66,2040,39
7,7_71,478,39
7,7_67,2040,39
7,7_70,479,40
7,7_66,3047,40
7,7_71,479,40
7,7_67,3047,40
7,7_70,480,41
7,7_66,3202,41
7,7_71,480,41
7,7_67,3202,41
7,7_70,481,42
7,7_66,3203,42
7,7_71,481,42
7,7_67,3203,42
7,7_70,482,43
7,7_66,3204,43
7,7_71,482,43
7,7_67,3204,43
7,7_70,483,44
7,7_66,7641,44
7,7_71,483,44
7,7_67,7641,44
7,7_70,485,45
7,7_66,7642,45
7,7_71,485,45
7,7_67,7642,45
7,7_70,487,46
7,7_66,7643,46
7,7_71,487,46
7,7_67,7643,46
7,7_70,488,47
7,7_66,3214,47
7,7_71,488,47
7,7_67,3214,47
7,7_70,489,48
7,7_66,3215,48
7,7_71,489,48
7,7_67,3215,48
7,7_70,490,49
7,7_66,3216,49
7,7_71,490,49
7,7_67,3216,49
7,7_70,491,50
7,7_66,3217,50
7,7_71,491,50
7,7_67,3217,50
7,7_70,492,51
7,7_66,3218,51
7,7_71,492,51
7,7_67,3218,51
7,7_70,493,52
7,7_66,3219,52
7,7_71,493,52
7,7_67,3219,52
7,7_70,494,53
7,7_66,3220,53
7,7_71,494,53
7,7_67,3220,53
7,7_70,495,54
7,7_71,495,54
7,7_67,4982,54
7,7_66,4982,54
7,7_70,400,55
7,7_66,5046,55
7,7_71,400,55
7,7_67,5046,55
7,7_70,281,56
7,7_66,7639,56
7,7_71,281,56
7,7_67,7639,56
7,7_70,4,57
7,7_71,4,57
7,7_70,4962,58
70,70_67,3333,1
70,70_60,7333,1
70,70_69,3333,1
70,70_60,783,2
70,70_67,3334,2
70,70_69,3334,2
70,70_67,3352,3
70,70_60,784,3
70,70_69,3352,3
70,70_60,785,4
70,70_67,3335,4
70,70_69,3335,4
70,70_60,786,5
70,70_67,3336,5
70,70_69,3336,5
70,70_60,793,6
70,70_67,3337,6
70,70_69,3337,6
70,70_67,3338,7
70,70_60,7576,7
70,70_69,3338,7
70,70_67,3339,8
70,70_60,7586,8
70,70_69,3339,8
70,70_67,3340,9
70,70_60,7587,9
70,70_69,3340,9
70,70_67,4324,10
70,70_60,7588,10
70,70_69,4324,10
70,70_60,329,11
70,70_67,4769,11
70,70_69,4769,11
70,70_67,4770,12
70,70_60,1443,12
70,70_69,4770,12
70,70_67,4765,13
70,70_60,1444,13
70,70_69,4765,13
70,70_67,4766,14
70,70_60,1445,14
70,70_69,4766,14
70,70_67,4767,15
70,70_60,1647,15
70,70_69,4767,15
70,70_67,4768,16
70,70_60,1648,16
70,70_69,4768,16
70,70_67,1845,17
70,70_60,1649,17
70,70_69,1845,17
70,70_67,7166,18
70,70_60,1911,18
70,70_69,7166,18
70,70_67,1847,19
70,70_60,1913,19
70,70_69,1847,19
70,70_67,1696,20
70,70_60,1914,20
70,70_69,1696,20
70,70_67,1697,21
70,70_60,1805,21
70,70_69,1697,21
70,70_67,1698,22
70,70_60,1806,22
70,70_69,1698,22
70,70_67,1699,23
70,70_60,1660,23
70,70_69,1699,23
70,70_67,1700,24
70,70_60,1661,24
70,70_69,1700,24
70,70_67,1701,25
70,70_60,1662,25
70,70_69,1701,25
70,70_67,1702,26
70,70_60,1664,26
70,70_69,1702,26
70,70_67,1703,27
70,70_60,1665,27
70,70_69,1703,27
70,70_67,1905,28
70,70_60,1666,28
70,70_69,1905,28
70,70_67,1906,29
70,70_60,1807,29
70,70_69,1906,29
70,70_67,1907,30
70,70_60,7167,30
70,70_69,1907,30
70,70_67,1908,31
70,70_60,1808,31
70,70_69,1908,31
70,70_67,1909,32
70,70_60,7389,32
70,70_69,1909,32
70,70_67,1713,33
70,70_60,4324,33
70,70_69,1713,33
70,70_67,1714,34
70,70_60,4769,34
70,70_69,1714,34
70,70_67,1715,35
70,70_60,4770,35
70,70_69,1715,35
70,70_67,7453,36
70,70_60,4765,36
70,70_69,7453,36
70,70_67,1478,37
70,70_60,4766,37
70,70_69,1478,37
70,70_67,1479,38
70,70_60,4767,38
70,70_69,1479,38
70,70_67,315,39
70,70_60,4768,39
70,70_69,315,39
70,70_67,313,40
70,70_60,4325,40
70,70_69,313,40
70,70_67,349,41
70,70_60,3328,41
70,70_67,404,42
70,70_60,3329,42
70,70_67,747,43
70,70_60,3330,43
70,70_67,748,44
70,70_60,3331,44
70,70_67,749,45
70,70_60,3351,45
70,70_60,3332,46
70,70_67,750,46
70,70_60,3333,47
70,70_67,751,47
70,70_67,752,48
70,70_67,753,49
70,70_67,7370,50
70,70_67,7339,51
70D,70D_71,3333,1
70D,70D_70,7571,1
70D,70D_70,1644,2
70D,70D_71,3352,3
70D,70D_70,1605,3
70D,70D_71,3335,4
70D,70D_71,3336,5
70D,70D_70,37,5
70D,70D_71,3337,6
70D,70D_70,38,6
70D,70D_71,3338,7
70D,70D_70,39,7
70D,70D_71,3339,8
70D,70D_70,175,8
70D,70D_71,3340,9
70D,70D_71,1545,10
70D,70D_70,5147,10
70D,70D_71,1840,11
70D,70D_70,4498,11
70D,70D_71,1841,12
70D,70D_70,1660,12
70D,70D_71,4314,13
70D,70D_70,1661,13
70D,70D_71,1687,14
70D,70D_70,1662,14
70D,70D_71,1688,15
70D,70D_70,1664,15
70D,70D_71,1689,16
70D,70D_70,1665,16
70D,70D_71,1690,17
70D,70D_70,1666,17
70D,70D_71,1691,18
70D,70D_70,1667,18
70D,70D_71,1692,19
70D,70D_70,1668,19
70D,70D_71,1693,20
70D,70D_70,1669,20
70D,70D_71,1694,21
70D,70D_70,1670,21
70D,70D_70,1671,22
70D,70D_71,1696,23
70D,70D_70,1672,23
70D,70D_71,1697,24
70D,70D_70,1673,24
70D,70D_71,1698,25
70D,70D_70,1674,25
70D,70D_71,1699,26
70D,70D_70,1675,26
70D,70D_71,1700,27
70D,70D_70,1849,27
70D,70D_71,1701,28
70D,70D_70,1813,28
70D,70D_71,1702,29
70D,70D_70,1814,29
70D,70D_71,16,30
70D,70D_70,4325,30
70D,70D_71,5144,31
70D,70D_70,3328,31
70D,70D_70,3329,32
70D,70D_71,1510,33
70D,70D_70,3330,33
70D,70D_71,156,34
70D,70D_70,3331,34
70D,70D_71,27,35
70D,70D_70,3351,35
70D,70D_71,28,36
70D,70D_70,3332,36
70D,70D_71,29,37
70D,70D_71,4680,38
70D,70D_71,90,39
70D,70D_71,91,40
70D,70D_71,7571,41
75,75_17,4342,1
75,75_19,2038,1
75,75_21,2038,1
75,75_18,4342,1
75,75_20,2038,1
75,75_17,4348,2
75,75_19,2039,2
75,75_21,2039,2
75,75_18,4348,2
75,75_20,2039,2
75,75_17,4646,3
75,75_19,2040,3
75,75_21,2040,3
75,75_18,4646,3
75,75_20,2040,3
75,75_17,4647,4
75,75_19,2041,4
75,75_21,2041,4
75,75_18,4647,4
75,75_20,2041,4
75,75_17,4435,5
75,75_19,2042,5
75,75_21,2042,5
75,75_18,4435,5
75,75_20,2042,5
75,75_17,2605,6
75,75_19,2043,6
75,75_21,2043,6
75,75_18,2605,6
75,75_20,2043,6
75,75_17,2538,7
75,75_19,2044,7
75,75_21,2044,7
75,75_18,2538,7
75,75_20,2044,7
75,75_17,2539,8
75,75_19,2045,8
75,75_21,2045,8
75,75_18,2539,8
75,75_20,2045,8
75,75_17,2540,9
75,75_19,2046,9
75,75_21,2046,9
75,75_18,2540,9
75,75_20,2046,9
75,75_17,2542,10
75,75_19,4568,10
75,75_21,4568,10
75,75_18,2542,10
75,75_20,4568,10
75,75_17,6128,11
75,75_19,4569,11
75,75_21,4569,11
75,75_18,6128,11
75,75_20,4569,11
75,75_17,2544,12
75,75_19,7658,12
75,75_21,7658,12
75,75_18,2544,12
75,75_20,7658,12
75,75_17,2545,13
75,75_19,4570,13
75,75_21,4570,13
75,75_18,2545,13
75,75_20,4570,13
75,75_17,2547,14
75,75_19,2056,14
75,75_21,2056,14
75,75_18,2547,14
75,75_20,2056,14
75,75_17,2548,15
75,75_19,2057,15
75,75_21,2057,15
75,75_18,2548,15
75,75_20,2057,15
75,75_17,946,16
75,75_19,2058,16
75,75_21,2058,16
75,75_18,946,16
75,75_20,2058,16
75,75_17,1131,17
75,75_19,2059,17
75,75_21,2059,17
75,75_18,1131,17
75,75_20,2059,17
75,75_17,1132,18
75,75_19,2060,18
75,75_21,2060,18
75,75_18,1132,18
75,75_20,2060,18
75,75_17,1133,19
75,75_19,2061,19
75,75_21,2061,19
75,75_18,1133,19
75,75_20,2061,19
75,75_17,1134,20
75,75_19,2062,20
75,75_21,2062,20
75,75_18,1134,20
75,75_20,2062,20
75,75_17,5131,21
75,75_19,2063,21
75,75_21,2063,21
75,75_18,5131,21
75,75_20,2063,21
75,75_17,5132,22
75,75_19,2064,22
75,75_21,2064,22
75,75_18,5132,22
75,75_20,2064,22
75,75_17,1305,23
75,75_19,2065,23
75,75_21,2065,23
75,75_18,1305,23
75,75_20,2065,23
75,75_17,1306,24
75,75_19,4637,24
75,75_21,4637,24
75,75_18,1306,24
75,75_20,4637,24
75,75_17,1307,25
75,75_19,3322,25
75,75_21,3322,25
75,75_18,1307,25
75,75_20,3322,25
75,75_17,1308,26
75,75_19,3563,26
75,75_21,3563,26
75,75_18,1308,26
75,75_20,3563,26
75,75_17,1309,27
75,75_19,444,27
75,75_21,444,27
75,75_18,1309,27
75,75_20,444,27
75,75_17,4332,28
75,75_19,445,28
75,75_21,445,28
75,75_18,4332,28
75,75_20,445,28
75,75_17,4333,29
75,75_19,7393,29
75,75_21,4779,29
75,75_18,4333,29
75,75_20,7393,29
75,75_17,4334,30
75,75_19,2880,30
75,75_21,7057,30
75,75_18,4334,30
75,75_20,2880,30
75,75_17,4712,31
75,75_19,2882,31
75,75_21,4847,31
75,75_18,4712,31
75,75_20,2882,31
75,75_17,2853,32
75,75_19,2883,32
75,75_21,4848,32
75,75_18,2853,32
75,75_20,2883,32
75,75_17,2854,33
75,75_19,2885,33
75,75_21,449,33
75,75_18,2854,33
75,75_20,2885,33
75,75_17,2855,34
75,75_19,2886,34
75,75_21,450,34
75,75_18,2855,34
75,75_20,2886,34
75,75_17,2856,35
75,75_19,2887,35
75,75_21,3181,35
75,75_18,2856,35
75,75_20,2887,35
75,75_17,2857,36
75,75_19,4587,36
75,75_21,447,36
75,75_18,2857,36
75,75_20,4587,36
75,75_17,2858,37
75,75_19,2842,37
75,75_21,5045,37
75,75_18,2858,37
75,75_20,2842,37
75,75_17,2859,38
75,75_19,2843,38
75,75_21,7393,38
75,75_18,2859,38
75,75_20,2843,38
75,75_17,2860,39
75,75_19,2844,39
75,75_21,2880,39
75,75_18,2860,39
75,75_20,2844,39
75,75_17,2861,40
75,75_19,2845,40
75,75_21,2882,40
75,75_18,2861,40
75,75_20,2845,40
75,75_17,2862,41
75,75_19,2846,41
75,75_21,2883,41
75,75_18,2862,41
75,75_20,2846,41
75,75_17,2863,42
75,75_19,2847,42
75,75_21,2885,42
75,75_18,2863,42
75,75_20,2847,42
75,75_17,2864,43
75,75_19,4397,43
75,75_21,2886,43
75,75_18,2864,43
75,75_20,4397,43
75,75_17,4486,44
75,75_19,2848,44
75,75_21,2887,44
75,75_18,4486,44
75,75_20,2848,44
75,75_17,4586,45
75,75_19,2849,45
75,75_21,4587,45
75,75_18,4586,45
75,75_20,2849,45
75,75_17,2872,46
75,75_19,2850,46
75,75_21,2842,46
75,75_18,2872,46
75,75_20,2850,46
75,75_17,2873,47
75,75_19,2851,47
75,75_21,2843,47
75,75_18,2873,47
75,75_20,2851,47
75,75_17,2874,48
75,75_19,2852,48
75,75_21,2844,48
75,75_18,2874,48
75,75_20,2852,48
75,75_17,2877,49
75,75_19,4707,49
75,75_21,2845,49
75,75_18,2877,49
75,75_20,4707,49
75,75_17,7394,50
75,75_19,4708,50
75,75_21,2846,50
75,75_18,7394,50
75,75_20,4708,50
75,75_17,2878,51
75,75_19,4336,51
75,75_21,2847,51
75,75_18,2878,51
75,75_20,4336,51
75,75_17,2879,52
75,75_19,4337,52
75,75_21,4397,52
75,75_18,2879,52
75,75_20,4337,52
75,75_17,4460,53
75,75_19,1317,53
75,75_21,2848,53
75,75_18,4779,53
75,75_20,1317,53
75,75_17,453,54
75,75_19,1318,54
75,75_21,2849,54
75,75_18,7057,54
75,75_20,1318,54
75,75_17,4477,55
75,75_19,1319,55
75,75_21,2850,55
75,75_18,4847,55
75,75_20,1319,55
75,75_17,3321,56
75,75_19,1281,56
75,75_21,2851,56
75,75_18,4848,56
75,75_20,1281,56
75,75_17,4571,57
75,75_19,1329,57
75,75_21,2852,57
75,75_18,449,57
75,75_20,1329,57
75,75_17,2013,58
75,75_19,1330,58
75,75_21,4707,58
75,75_18,450,58
75,75_20,1330,58
75,75_17,2014,59
75,75_19,5129,59
75,75_21,4708,59
75,75_18,3181,59
75,75_20,5129,59
75,75_17,4636,60
75,75_19,5130,60
75,75_21,4336,60
75,75_18,447,60
75,75_20,5130,60
75,75_17,2016,61
75,75_19,1138,61
75,75_21,4337,61
75,75_18,5045,61
75,75_20,1138,61
75,75_17,2015,62
75,75_19,1139,62
75,75_21,1317,62
75,75_18,4460,62
75,75_20,1139,62
75,75_17,2017,63
75,75_19,1140,63
75,75_21,1318,63
75,75_18,453,63
75,75_20,1140,63
75,75_17,2018,64
75,75_19,2515,64
75,75_21,1319,64
75,75_18,4477,64
75,75_20,2515,64
75,75_17,2019,65
75,75_19,2516,65
75,75_21,1281,65
75,75_18,3321,65
75,75_20,2516,65
75,75_17,2020,66
75,75_19,2517,66
75,75_21,1329,66
75,75_18,4571,66
75,75_20,2517,66
75,75_17,2021,67
75,75_19,2518,67
75,75_21,1330,67
75,75_18,2013,67
75,75_20,2518,67
75,75_17,2022,68
75,75_19,2520,68
75,75_21,5129,68
75,75_18,2014,68
75,75_20,2520,68
75,75_17,4565,69
75,75_19,2521,69
75,75_21,5130,69
75,75_18,4636,69
75,75_20,2521,69
75,75_17,4566,70
75,75_19,2522,70
75,75_21,1138,70
75,75_18,2016,70
75,75_20,2522,70
75,75_17,4567,71
75,75_19,2524,71
75,75_21,1139,71
75,75_18,2015,71
75,75_20,2524,71
75,75_17,2031,72
75,75_19,2523,72
75,75_21,1140,72
75,75_18,2017,72
75,75_20,2523,72
75,75_17,2032,73
75,75_19,2532,73
75,75_21,2515,73
75,75_18,2018,73
75,75_20,2532,73
75,75_17,2033,74
75,75_19,2533,74
75,75_21,2516,74
75,75_18,2019,74
75,75_20,2533,74
75,75_17,2034,75
75,75_19,2534,75
75,75_21,2517,75
75,75_18,2020,75
75,75_20,2534,75
75,75_17,2035,76
75,75_19,2535,76
75,75_21,2518,76
75,75_18,2021,76
75,75_20,2535,76
75,75_17,2036,77
75,75_19,2536,77
75,75_21,2520,77
75,75_18,2022,77
75,75_20,2536,77
75,75_17,2038,78
75,75_19,2616,78
75,75_21,2521,78
75,75_18,4565,78
75,75_20,2616,78
75,75_19,2617,79
75,75_21,2522,79
75,75_18,4566,79
75,75_20,2617,79
75,75_19,2557,80
75,75_21,2524,80
75,75_18,4567,80
75,75_19,4436,81
75,75_21,2523,81
75,75_18,2031,81
75,75_20,5008,81
75,75_19,5008,82
75,75_21,2532,82
75,75_18,2032,82
75,75_20,4640,82
75,75_19,4640,83
75,75_21,2533,83
75,75_18,2033,83
75,75_20,4347,83
75,75_19,4347,84
75,75_21,2534,84
75,75_18,2034,84
75,75_20,7181,84
75,75_19,7181,85
75,75_21,2535,85
75,75_18,2035,85
75,75_21,2536,86
75,75_18,2036,86
75,75_21,2616,87
75,75_18,2038,87
75,75_21,2617,88
75,75_21,2557,89
75,75_21,4436,90
75,75_21,5008,91
75,75_21,4640,92
75,75_21,4347,93
75,75_21,7181,94
76,76_37,4341,1
76,76_36,2243,1
76,76_37,4348,2
76,76_36,2200,2
76,76_37,4646,3
76,76_36,5006,3
76,76_37,4647,4
76,76_36,5007,4
76,76_37,2363,5
76,76_36,2655,5
76,76_37,2364,6
76,76_36,2656,6
76,76_37,2618,7
76,76_36,2668,7
76,76_37,5011,8
76,76_36,2672,8
76,76_37,2762,9
76,76_36,2673,9
76,76_37,2110,10
76,76_36,2206,10
76,76_37,2111,11
76,76_36,4798,11
76,76_37,2112,12
76,76_36,4795,12
76,76_37,2114,13
76,76_36,2675,13
76,76_37,2115,14
76,76_36,2124,14
76,76_37,2116,15
76,76_36,2125,15
76,76_37,2117,16
76,76_36,2126,16
76,76_37,2118,17
76,76_36,2127,17
76,76_37,2119,18
76,76_36,2128,18
76,76_37,2120,19
76,76_36,2129,19
76,76_37,2121,20
76,76_36,2130,20
76,76_37,2123,21
76,76_36,2158,21
76,76_37,2685,22
76,76_36,2159,22
76,76_37,4795,23
76,76_36,4409,23
76,76_37,2686,24
76,76_36,2173,24
76,76_37,7510,25
76,76_36,2174,25
76,76_37,4799,26
76,76_36,3425,26
76,76_37,2205,27
76,76_36,2763,27
76,76_37,2687,28
76,76_36,2619,28
76,76_37,2688,29
76,76_36,2620,29
76,76_37,2689,30
76,76_36,2345,30
76,76_37,2696,31
76,76_36,5008,31
76,76_37,2697,32
76,76_36,4640,32
76,76_37,4414,33
76,76_36,4347,33
76,76_37,5009,34
76,76_36,4341,34
76,76_37,2199,35
76A,76A_29,4341,1
76A,76A_28,7026,1
76A,76A_29,4348,2
76A,76A_28,4747,2
76A,76A_28,2960,3
76A,76A_29,4646,3
76A,76A_28,1840,4
76A,76A_29,4647,4
76A,76A_28,1841,5
76A,76A_29,2363,5
76A,76A_28,1842,6
76A,76A_29,2364,6
76A,76A_28,7374,7
76A,76A_29,2618,7
76A,76A_28,2241,8
76A,76A_29,5011,8
76A,76A_28,2242,9
76A,76A_29,2762,9
76A,76A_28,2243,10
76A,76A_29,2110,10
76A,76A_28,2200,11
76A,76A_29,2111,11
76A,76A_28,5006,12
76A,76A_29,2112,12
76A,76A_28,5007,13
76A,76A_29,2114,13
76A,76A_28,2655,14
76A,76A_29,2115,14
76A,76A_28,2656,15
76A,76A_29,2116,15
76A,76A_28,2668,16
76A,76A_29,2117,16
76A,76A_28,2672,17
76A,76A_29,2118,17
76A,76A_28,2673,18
76A,76A_29,2119,18
76A,76A_28,2206,19
76A,76A_29,2120,19
76A,76A_28,4798,20
76A,76A_29,2121,20
76A,76A_28,4795,21
76A,76A_29,2123,21
76A,76A_28,2675,22
76A,76A_29,2685,22
76A,76A_28,2124,23
76A,76A_29,4795,23
76A,76A_28,2125,24
76A,76A_29,2686,24
76A,76A_28,2126,25
76A,76A_29,7510,25
76A,76A_28,2127,26
76A,76A_29,4799,26
76A,76A_28,2128,27
76A,76A_29,2205,27
76A,76A_28,2129,28
76A,76A_29,2687,28
76A,76A_28,2130,29
76A,76A_29,2688,29
76A,76A_28,2158,30
76A,76A_29,2689,30
76A,76A_28,2159,31
76A,76A_29,2696,31
76A,76A_28,4409,32
76A,76A_29,2697,32
76A,76A_28,2173,33
76A,76A_29,4414,33
76A,76A_28,2174,34
76A,76A_29,5009,34
76A,76A_28,3425,35
76A,76A_29,2201,35
76A,76A_28,2763,36
76A,76A_29,4401,36
76A,76A_28,2619,37
76A,76A_29,1813,37
76A,76A_28,2620,38
76A,76A_29,1814,38
76A,76A_28,2345,39
76A,76A_29,7026,39
76A,76A_28,5008,40
76A,76A_28,4640,41
76A,76A_28,4347,42
76A,76A_28,4341,43
77A,77A_29,395,1
77A,77A_28,4713,1
77A,77A_29,396,2
77A,77A_28,4714,2
77A,77A_29,397,3
77A,77A_28,4960,3
77A,77A_29,398,4
77A,77A_28,4932,4
77A,77A_29,399,5
77A,77A_28,4933,5
77A,77A_29,400,6
77A,77A_28,2590,6
77A,77A_29,4522,7
77A,77A_28,2591,7
77A,77A_29,1934,8
77A,77A_28,2592,8
77A,77A_29,2310,9
77A,77A_28,2357,9
77A,77A_29,2311,10
77A,77A_28,2566,10
77A,77A_29,2312,11
77A,77A_28,2568,11
77A,77A_29,2313,12
77A,77A_28,2569,12
77A,77A_29,2314,13
77A,77A_28,7550,13
77A,77A_29,2315,14
77A,77A_28,2570,14
77A,77A_29,2094,15
77A,77A_28,2571,15
77A,77A_29,1406,16
77A,77A_28,2359,16
77A,77A_29,1407,17
77A,77A_28,2360,17
77A,77A_29,1409,18
77A,77A_28,4348,18
77A,77A_29,2095,19
77A,77A_28,4646,19
77A,77A_29,2096,20
77A,77A_28,4647,20
77A,77A_29,2097,21
77A,77A_28,2346,21
77A,77A_29,2099,22
77A,77A_28,4435,22
77A,77A_29,2101,23
77A,77A_28,2604,23
77A,77A_29,2102,24
77A,77A_28,2605,24
77A,77A_29,2103,25
77A,77A_28,2538,25
77A,77A_29,2332,26
77A,77A_28,2606,26
77A,77A_29,2333,27
77A,77A_28,2607,27
77A,77A_29,2334,28
77A,77A_28,2608,28
77A,77A_29,4662,29
77A,77A_28,2609,29
77A,77A_29,2335,30
77A,77A_28,2610,30
77A,77A_29,2336,31
77A,77A_28,2554,31
77A,77A_29,2337,32
77A,77A_28,2425,32
77A,77A_29,2339,33
77A,77A_28,2426,33
77A,77A_29,2420,34
77A,77A_28,2427,34
77A,77A_29,2421,35
77A,77A_28,2428,35
77A,77A_29,2423,36
77A,77A_28,2429,36
77A,77A_29,2424,37
77A,77A_28,2430,37
77A,77A_29,2447,38
77A,77A_28,2371,38
77A,77A_29,5133,39
77A,77A_28,2372,39
77A,77A_29,2596,40
77A,77A_28,2373,40
77A,77A_29,2611,41
77A,77A_28,2377,41
77A,77A_29,2602,42
77A,77A_28,2378,42
77A,77A_29,2613,43
77A,77A_28,2183,43
77A,77A_29,2614,44
77A,77A_28,2184,44
77A,77A_29,2615,45
77A,77A_28,2185,45
77A,77A_29,2535,46
77A,77A_28,7043,46
77A,77A_29,2536,47
77A,77A_28,1424,47
77A,77A_29,2616,48
77A,77A_28,2186,48
77A,77A_29,2617,49
77A,77A_28,2187,49
77A,77A_29,2557,50
77A,77A_28,2188,50
77A,77A_29,4436,51
77A,77A_28,2189,51
77A,77A_29,5008,52
77A,77A_28,1436,52
77A,77A_29,4640,53
77A,77A_28,3952,53
77A,77A_29,4347,54
77A,77A_28,2190,54
77A,77A_29,2349,55
77A,77A_28,4434,55
77A,77A_29,2351,56
77A,77A_28,2379,56
77A,77A_29,2558,57
77A,77A_28,2380,57
77A,77A_29,2559,58
77A,77A_28,2382,58
77A,77A_29,2560,59
77A,77A_28,5099,59
77A,77A_29,2561,60
77A,77A_28,2383,60
77A,77A_29,2562,61
77A,77A_28,2002,61
77A,77A_29,2564,62
77A,77A_28,1358,62
77A,77A_29,4927,63
77A,77A_28,340,63
77A,77A_29,4928,64
77A,77A_28,350,64
77A,77A_29,2352,65
77A,77A_28,351,65
77A,77A_29,2573,66
77A,77A_28,352,66
77A,77A_29,2574,67
77A,77A_28,353,67
77A,77A_29,2575,68
77A,77A_28,354,68
77A,77A_29,4929,69
77A,77A_29,7460,70
77A,77A_29,4930,71
77A,77A_29,4931,72
77A,77A_29,7459,73
77X,77X_61,4713,1
77X,77X_61,4714,2
77X,77X_61,4960,3
77X,77X_61,4932,4
77X,77X_61,4933,5
77X,77X_61,2590,6
77X,77X_61,2591,7
77X,77X_61,2592,8
77X,77X_61,2357,9
77X,77X_61,2566,10
77X,77X_61,2568,11
77X,77X_61,2569,12
77X,77X_61,2570,13
77X,77X_61,7222,14
77X,77X_61,6170,15
77X,77X_61,5023,16
77X,77X_61,5024,17
77X,77X_61,5161,18
77X,77X_61,5162,19
77X,77X_61,4880,20
77X,77X_61,2606,21
77X,77X_61,2607,22
77X,77X_61,2608,23
77X,77X_61,2609,24
77X,77X_61,2610,25
77X,77X_61,2554,26
77X,77X_61,2425,27
77X,77X_61,2426,28
77X,77X_61,2427,29
77X,77X_61,2428,30
77X,77X_61,2429,31
77X,77X_61,2430,32
77X,77X_61,2371,33
77X,77X_61,2372,34
77X,77X_61,2373,35
77X,77X_61,1424,36
77X,77X_61,2190,37
77X,77X_61,4434,38
77X,77X_61,2379,39
77X,77X_61,2380,40
77X,77X_61,2382,41
77X,77X_61,5099,42
77X,77X_61,2383,43
77X,77X_61,2002,44
77X,77X_61,1358,45
77X,77X_61,5192,46
77X,77X_61,350,47
77X,77X_61,2809,48
77X,77X_61,2810,49
77X,77X_61,750,50
77X,77X_61,751,51
77X,77X_61,752,52
77X,77X_61,753,53
77X,77X_61,754,54
77X,77X_61,755,55
77X,77X_61,756,56
77X,77X_61,757,57
77X,77X_61,758,58
77X,77X_61,759,59
77X,77X_61,760,60
77X,77X_61,761,61
77X,77X_61,762,62
77X,77X_61,763,63
77X,77X_61,4952,64
79,79_11,2670,1
79,79_10,326,1
79,79_11,2910,2
79,79_10,1443,2
79,79_11,2911,3
79,79_10,1444,3
79,79_11,7507,4
79,79_10,1445,4
79,79_11,2663,5
79,79_10,4407,5
79,79_11,2664,6
79,79_10,2637,6
79,79_11,2665,7
79,79_10,2638,7
79,79_11,2666,8
79,79_10,2640,8
79,79_11,2667,9
79,79_10,2641,9
79,79_11,2696,10
79,79_10,2643,10
79,79_11,2697,11
79,79_10,2644,11
79,79_11,2700,12
79,79_10,2645,12
79,79_11,2701,13
79,79_10,2646,13
79,79_11,2702,14
79,79_10,2647,14
79,79_11,2703,15
79,79_10,2648,15
79,79_11,2704,16
79,79_10,2649,16
79,79_11,2706,17
79,79_10,2650,17
79,79_11,6070,18
79,79_10,2652,18
79,79_11,2708,19
79,79_10,2653,19
79,79_11,5134,20
79,79_10,2654,20
79,79_11,2718,21
79,79_10,2655,21
79,79_11,2719,22
79,79_10,2656,22
79,79_11,7435,23
79,79_10,2657,23
79,79_10,2658,24
79,79_11,2722,24
79,79_11,4413,25
79,79_10,2659,25
79,79_11,1476,26
79,79_10,2660,26
79,79_11,7453,27
79,79_10,2661,27
79,79_11,1480,28
79,79_10,2662,28
79,79_11,2912,29
79,79_10,2909,29
79,79_11,1358,30
79,79_10,2906,30
79,79_11,326,31
79,79_10,2907,31
79,79_10,2908,32
79A,79A_27,326,1
79A,79A_28,6030,1
79A,79A_27,1443,2
79A,79A_28,6028,2
79A,79A_28,6025,3
79A,79A_27,1444,3
79A,79A_27,1445,4
79A,79A_28,6024,4
79A,79A_27,4407,5
79A,79A_28,6021,5
79A,79A_27,2637,6
79A,79A_28,7507,6
79A,79A_27,2638,7
79A,79A_28,2663,7
79A,79A_27,2721,8
79A,79A_28,2664,8
79A,79A_27,7012,9
79A,79A_28,2665,9
79A,79A_27,2644,10
79A,79A_28,2666,10
79A,79A_27,2645,11
79A,79A_28,2667,11
79A,79A_27,2646,12
79A,79A_28,2696,12
79A,79A_28,2697,13
79A,79A_27,2647,13
79A,79A_27,2648,14
79A,79A_28,2700,14
79A,79A_27,2649,15
79A,79A_28,2701,15
79A,79A_27,2650,16
79A,79A_28,2702,16
79A,79A_27,2652,17
79A,79A_28,2703,17
79A,79A_27,2653,18
79A,79A_28,2704,18
79A,79A_27,2654,19
79A,79A_28,2706,19
79A,79A_27,2655,20
79A,79A_28,6070,20
79A,79A_27,2656,21
79A,79A_28,2708,21
79A,79A_27,2657,22
79A,79A_28,5134,22
79A,79A_27,2658,23
79A,79A_28,2718,23
79A,79A_27,2659,24
79A,79A_28,7435,24
79A,79A_27,2660,25
79A,79A_28,2722,25
79A,79A_27,2661,26
79A,79A_28,4413,26
79A,79A_27,2662,27
79A,79A_28,1476,27
79A,79A_27,2909,28
79A,79A_28,7453,28
79A,79A_27,6020,29
79A,79A_28,1480,29
79A,79A_27,6023,30
